Gene,seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,gene_symbol,Peak
ENSMUST00000145652,chr11,79623032,79623350,319,*,9.78731579728717,-7.13944958097646,3.29381071499922,-2.16753487031453,0.030194093806205,0.800317952789978,Promoter (<=1kb),11,79607079,79623163,16085,2,790912,ENSMUST00000145652.1,0,Rab11fip4os1,chr11_79623032_79623350
ENSMUST00000058030,chr4,89137286,89137460,175,*,18.7251853622826,-8.08865670877907,3.73181138854843,-2.16748808195404,0.0301976574733542,0.800317952789978,Promoter (<=1kb),4,89137122,89181081,43960,1,66902,ENSMUST00000058030.9,164,Mtap,chr4_89137286_89137460
ENSMUST00000124858,chr16,30565626,30565903,278,*,22.8589584243224,8.08020972226222,3.72815870837435,2.16734596199247,0.0302084843527774,0.800317952789978,Promoter (2-3kb),16,30565030,30568109,3080,2,224092,ENSMUST00000124858.1,2206,Lsg1,chr16_30565626_30565903
ENSMUST00000233281,chr17,21531974,21532366,393,*,16.5687385968154,-7.692400798455,3.54966134541777,-2.16708019439236,0.0302287398178687,0.800317952789978,Intron (ENSMUST00000180842.1/319870, intron 2 of 2),17,21535539,21562601,27063,1,22710,ENSMUST00000233281.1,-3173,Zfp52,chr17_21531974_21532366
ENSMUST00000050073,chr3,152197336,152197487,152,*,29.2505396610258,8.06892110433761,3.72398171523259,2.16674562910244,0.0302542552876978,0.800317952789978,Intron (ENSMUST00000134701.1/67035, intron 1 of 1),3,152183955,152193845,9891,2,67035,ENSMUST00000050073.12,-3491,Dnajb4,chr3_152197336_152197487
ENSMUST00000137024,chr7,140874048,140874490,443,*,16.5501535775364,-8.1025048582047,3.73974693247025,-2.16659175193244,0.0302659968717199,0.800317952789978,Exon (ENSMUST00000210706.1/ENSMUST00000210706.1, exon 1 of 1),7,140865020,140878147,13128,2,64384,ENSMUST00000137024.7,3657,Sirt3,chr7_140874048_140874490
ENSMUST00000102878,chr11,19018520,19019107,588,*,19.6557571714055,-8.08665730657503,3.73332635492782,-2.16607297026177,0.030305611318166,0.800317952789978,Promoter (<=1kb),11,18880428,19018714,138287,2,17268,ENSMUST00000102878.10,0,Meis1,chr11_19018520_19019107
ENSMUST00000031985,chr6,39423757,39423954,198,*,30.4629208150343,8.07106573859505,3.72620238277735,2.16602989035159,0.0303089029255615,0.800317952789978,Distal Intergenic,6,39397804,39420462,22659,2,54484,ENSMUST00000031985.12,-3295,Mkrn1,chr6_39423757_39423954
ENSMUST00000222721,chr13,63278940,63279105,166,*,24.397676798218,-8.07265510602263,3.72720327415311,-2.16587465513452,0.0303207665330883,0.800317952789978,Promoter (<=1kb),13,63278959,63299282,20324,1,72061,ENSMUST00000222721.1,0,Aopep,chr13_63278940_63279105
ENSMUST00000078267,chr11,58948226,58948406,181,*,15.354099811882,7.74374235769893,3.57580757059761,2.16559258428013,0.0303423335661127,0.800317952789978,Promoter (<=1kb),11,58948920,58949533,614,1,78303,ENSMUST00000078267.4,-514,H2bu2,chr11_58948226_58948406
ENSMUST00000102845,chr11,29548347,29548543,197,*,15.3322903868664,7.0503590906034,3.25573310180994,2.16552121139289,0.0303477927995068,0.800317952789978,Promoter (<=1kb),11,29545846,29548109,2264,2,78294,ENSMUST00000102845.10,-238,Rps27a,chr11_29548347_29548543
ENSMUST00000173672,chr19,5848786,5848962,177,*,24.3243986390851,7.72740720676414,3.56966549003973,2.16474267079803,0.0304073973376319,0.800317952789978,Intron (ENSMUST00000187697.1/ENSMUST00000187697.1, intron 1 of 1),19,5824708,5845478,20771,2,66961,ENSMUST00000173672.1,-3308,Neat1,chr19_5848786_5848962
ENSMUST00000009885,chr9,113928712,113928878,167,*,15.5438583380216,-8.0896565842979,3.73709732062195,-2.16468983551961,0.0304114460121129,0.800317952789978,Promoter (2-3kb),9,113930934,113977199,46266,1,22221,ENSMUST00000009885.13,-2056,Ubp1,chr9_113928712_113928878
ENSMUST00000021796,chr13,42301301,42301686,386,*,17.1949887568095,-8.10299901993172,3.74379900674948,-2.16437875145629,0.0304352932281876,0.800317952789978,Promoter (<=1kb),13,42301476,42307990,6515,1,13614,ENSMUST00000021796.8,0,Edn1,chr13_42301301_42301686
ENSMUST00000101121,chr5,74944137,74944365,229,*,21.28458292487,-8.07215075402327,3.72965629764078,-2.16431491532594,0.0304401887916386,0.800317952789978,Distal Intergenic,5,74949190,74966368,17179,1,619945,ENSMUST00000101121.2,-4825,Gm6116,chr5_74944137_74944365
ENSMUST00000177542,chr10,42260664,42260823,160,*,20.8771125184244,8.06892099923292,3.72839652383684,2.16417994911371,0.030450541515329,0.800317952789978,Promoter (2-3kb),10,42197554,42258366,60813,2,56484,ENSMUST00000177542.1,-2298,Foxo3,chr10_42260664_42260823
ENSMUST00000203584,chr6,120832168,120832338,171,*,20.5782898060545,8.06892099827352,3.72843679406454,2.16415657390754,0.0304523348420718,0.800317952789978,Distal Intergenic,6,120836212,120865609,29398,1,94044,ENSMUST00000203584.2,-3874,Bcl2l13,chr6_120832168_120832338
ENSMUST00000162473,chr2,174774572,174774742,171,*,20.6938728214276,-8.07164569379857,3.72985967359557,-2.16406149296698,0.0304596303093108,0.800317952789978,Intron (ENSMUST00000029030.8/13616, intron 2 of 4),2,174769922,174782540,12619,1,13616,ENSMUST00000162473.1,4650,Edn3,chr2_174774572_174774742
ENSMUST00000096232,chr16,15887082,15887254,173,*,17.9560362200177,-7.70800618649413,3.5625214934337,-2.16363780561078,0.0304921576776702,0.800317952789978,Promoter (<=1kb),16,15887286,15891031,3746,1,12609,ENSMUST00000096232.5,-32,Cebpd,chr16_15887082_15887254
ENSMUST00000052211,chr17,56507090,56507449,360,*,20.2671879819365,-8.07316092396577,3.7315619067386,-2.16348036713177,0.0305042521614601,0.800317952789978,Distal Intergenic,17,56511248,56512431,1184,2,20834,ENSMUST00000052211.3,4982,Znrf4,chr17_56507090_56507449
ENSMUST00000136944,chr10,75036976,75037348,373,*,19.2698041211757,-8.07215130892354,3.73205746296027,-2.16292256725348,0.030547135726714,0.800317952789978,Promoter (<=1kb),10,75037058,75048788,11731,1,76877,ENSMUST00000136944.7,0,Rab36,chr10_75036976_75037348
ENSMUST00000086278,chr9,22307507,22307810,304,*,23.6169154547676,-8.06658304208366,3.7295913248876,-2.16285977186167,0.0305519666675285,0.800317952789978,Promoter (<=1kb),9,22276748,22307638,30891,2,235050,ENSMUST00000086278.6,0,Zfp810,chr9_22307507_22307810
ENSMUST00000161047,chr5,138227489,138227660,172,*,18.9180245145208,-8.06962357304547,3.73113272246761,-2.16278116413628,0.0305580149989863,0.800317952789978,Promoter (1-2kb),5,138225904,138251876,25973,1,381680,ENSMUST00000161047.7,1585,Nxpe5,chr5_138227489_138227660
ENSMUST00000185524,chr9,99563808,99563990,183,*,17.5399928724984,-8.07164672773338,3.73256394157438,-2.16249389269104,0.0305801273360592,0.800317952789978,Intron (ENSMUST00000035043.11/74125, intron 1 of 21),9,99518804,99568649,49846,2,74125,ENSMUST00000185524.6,4659,Armc8,chr9_99563808_99563990
ENSMUST00000171564,chr10,127312152,127312336,185,*,13.9631656259988,7.03506859941687,3.253506703455,2.16230339772963,0.0305947980087714,0.800317952789978,Promoter (<=1kb),10,127296222,127311786,15565,2,216443,ENSMUST00000171564.7,-366,Mars1,chr10_127312152_127312336
ENSMUST00000163889,chr14,55724335,55724861,527,*,17.2936263825518,-8.07265706199132,3.73456136710381,-2.16160782176455,0.0306484180510479,0.800317952789978,Promoter (2-3kb),14,55716325,55722263,5939,2,56187,ENSMUST00000163889.2,-2072,Rabggta,chr14_55724335_55724861
ENSMUST00000004756,chr8,114439547,114439786,240,*,23.5457182935966,7.85098429053614,3.63201450734877,2.16160598330513,0.030648559879703,0.800317952789978,Promoter (<=1kb),8,114439655,115352708,913054,1,80707,ENSMUST00000004756.13,0,Wwox,chr8_114439547_114439786
ENSMUST00000103116,chr2,158666438,158666667,230,*,26.2803050347882,-8.05800628724179,3.72803601488164,-2.16146149207671,0.0306597084738413,0.800317952789978,Promoter (<=1kb),2,158666733,158766334,99602,1,228852,ENSMUST00000103116.9,-66,Ppp1r16b,chr2_158666438_158666667
ENSMUST00000016086,chr5,134188669,134188830,162,*,24.7805671904643,-8.05902639995262,3.72864627776327,-2.16138131632777,0.0306658961431588,0.800317952789978,Intron (ENSMUST00000123941.7/114674, intron 1 of 18),5,134184027,134218146,34120,1,114674,ENSMUST00000016086.9,4642,Gtf2ird2,chr5_134188669_134188830
ENSMUST00000153336,chr3,138743000,138743258,259,*,16.2591744427893,-8.07265752421334,3.73596402775579,-2.16079637390476,0.0307110723080175,0.800317952789978,Promoter (<=1kb),3,138742769,138894484,151716,1,56224,ENSMUST00000153336.5,231,Tspan5,chr3_138743000_138743258
ENSMUST00000181517,chr6,129232951,129233167,217,*,20.6144313944561,-8.05596575936468,3.72951575980091,-2.16005676827995,0.0307682751939852,0.800317952789978,Promoter (<=1kb),6,129212736,129233974,21239,2,76432,ENSMUST00000181517.7,807,2310001H17Rik,chr6_129232951_129233167
ENSMUST00000051241,chr7,28383007,28383430,424,*,20.05346526365,-8.05953717804575,3.73192389569636,-2.15961991811783,0.0308021051979493,0.800317952789978,Promoter (2-3kb),7,28376784,28380253,3470,2,22695,ENSMUST00000051241.6,-2754,Zfp36,chr7_28383007_28383430
ENSMUST00000237386,chr19,61227612,61227831,220,*,10.410803815382,-7.04218130222334,3.2622512588049,-2.15868758827706,0.0308744123447478,0.800317952789978,Promoter (<=1kb),19,61224411,61227376,2966,2,12982,ENSMUST00000237386.1,-236,Csf2ra,chr19_61227612_61227831
ENSMUST00000027830,chr1,172475068,172475544,477,*,14.0254762244802,-8.07265890647613,3.73999255218764,-2.15846924661766,0.0308913669474593,0.800317952789978,Promoter (<=1kb),1,172475358,172478575,3218,1,98365,ENSMUST00000027830.4,0,Slamf9,chr1_172475068_172475544
ENSMUST00000102838,chr11,30198191,30198431,241,*,27.5767102393283,-8.0411445867697,3.72557971635869,-2.15836063081988,0.0308998041262803,0.800317952789978,Promoter (<=1kb),11,30106785,30198257,91473,2,20742,ENSMUST00000102838.9,0,Sptbn1,chr11_30198191_30198431
ENSMUST00000135804,chr11,75449812,75450042,231,*,20.0212507948485,8.04825483564446,3.72907386728234,2.15824494823157,0.0309087924225511,0.800317952789978,Promoter (<=1kb),11,75448167,75449780,1614,2,192652,ENSMUST00000135804.1,-32,Wdr81,chr11_75449812_75450042
ENSMUST00000186971,chr1,75216947,75217127,181,*,25.7320883227108,8.0389055415433,3.72546562558468,2.15782571884063,0.0309413844814377,0.800317952789978,Promoter (<=1kb),1,75215956,75217414,1459,2,22145,ENSMUST00000186971.1,287,Tuba4a,chr1_75216947_75217127
ENSMUST00000036977,chr7,140134081,140134303,223,*,18.5596304264164,-8.06004708723758,3.73612729985145,-2.15732667555467,0.0309802199512449,0.800317952789978,3' UTR,7,140137564,140150786,13223,1,212508,ENSMUST00000036977.8,-3261,Mtg1,chr7_140134081_140134303
ENSMUST00000181893,chr9,81627018,81627199,182,*,11.0673527112609,-7.03807711044995,3.26258416422257,-2.15720936416886,0.030989355176166,0.800317952789978,Downstream (1-2kb),9,81631551,81644629,13079,1,319405,ENSMUST00000181893.7,-4352,D430036J16Rik,chr9_81627018_81627199
ENSMUST00000110087,chr13,49307570,49307738,169,*,18.3184030323244,-8.05698764142069,3.73502802829504,-2.15714248471076,0.0309945642211245,0.800317952789978,Promoter (1-2kb),13,49261554,49309240,47687,2,30938,ENSMUST00000110087.8,1502,Fgd3,chr13_49307570_49307738
ENSMUST00000099270,chr2,148408152,148408409,258,*,16.7763461263506,-8.05698827937612,3.73547659133981,-2.15688362177269,0.0310147333815581,0.800317952789978,Promoter (<=1kb),2,148404466,148408188,3723,2,21824,ENSMUST00000099270.4,0,Thbd,chr2_148408152_148408409
ENSMUST00000217056,chr9,114775438,114775643,206,*,22.1156479385288,-8.04062948828642,3.72838481903668,-2.15659860195545,0.0310369535698901,0.800317952789978,Promoter (<=1kb),9,114763292,114775451,12160,2,102545,ENSMUST00000217056.1,0,Cmtm7,chr9_114775438_114775643
ENSMUST00000119972,chr1,88206970,88207136,167,*,20.1788930604589,8.04275702079179,3.72942155058265,2.15656956761439,0.031039217858192,0.800317952789978,Promoter (1-2kb),1,88204732,88205782,1051,2,15504,ENSMUST00000119972.3,-1188,Dnajb3,chr1_88206970_88207136
ENSMUST00000140512,chr19,47133196,47133449,254,*,22.2833911990597,-8.04320836650465,3.72996399556047,-2.15637694521394,0.0310542434068837,0.800317952789978,Intron (ENSMUST00000140512.7/72691, intron 2 of 4),19,47105353,47138294,32942,2,72691,ENSMUST00000140512.7,4845,Calhm2,chr19_47133196_47133449
ENSMUST00000189648,chr1,156938706,156939017,312,*,18.8630760775374,-8.05596613689473,3.73597834015224,-2.15632035397894,0.0310586590037394,0.800317952789978,Promoter (<=1kb),1,156900598,156938781,38184,2,78255,ENSMUST00000189648.1,0,Ralgps2,chr1_156938706_156939017
ENSMUST00000126688,chr2,180276892,180277062,171,*,21.9257085853144,-8.04114563645494,3.73054066452334,-2.15549068072747,0.0311234571115485,0.800317952789978,Downstream (<1kb),2,180262132,180273496,11365,2,252966,ENSMUST00000126688.7,-3396,Cables2,chr2_180276892_180277062
ENSMUST00000045682,chr9,40455702,40456119,418,*,12.4860171519594,-7.60820164332093,3.52998413618557,-2.1553076019039,0.0311377713210201,0.800317952789978,Promoter (<=1kb),9,40293233,40455764,162532,2,235283,ENSMUST00000045682.6,0,Gramd1b,chr9_40455702_40456119
ENSMUST00000107846,chr4,44003535,44003870,336,*,18.4253230344949,8.04799393946195,3.73444588717354,2.15507043952729,0.0311563225091724,0.800317952789978,Promoter (<=1kb),4,44004452,44032846,28395,1,12757,ENSMUST00000107846.9,-582,Clta,chr4_44003535_44003870
ENSMUST00000195725,chr9,107588353,107588508,156,*,30.3874606898745,8.02171042097547,3.72380333368834,2.15417134100639,0.0312267374731831,0.800317952789978,Promoter (<=1kb),9,107587757,107591694,3938,1,15983,ENSMUST00000195725.5,596,Ifrd2,chr9_107588353_107588508
ENSMUST00000184745,chr15,76248292,76248466,175,*,22.8561261618775,8.02755264561567,3.72699777302882,2.15389252542856,0.0312486012759213,0.800317952789978,Promoter (<=1kb),15,76248191,76248258,68,1,102465575,ENSMUST00000184745.1,101,Mir6953,chr15_76248292_76248466
ENSMUST00000216457,chr8,105448248,105448466,219,*,16.3625854722098,8.03890534618573,3.73244951637905,2.15378809838117,0.031256793482794,0.800317952789978,Intron (ENSMUST00000213547.1/270091, intron 7 of 13),8,105443839,105464086,20248,1,270091,ENSMUST00000216457.1,4409,Lrrc36,chr8_105448248_105448466
ENSMUST00000096744,chr7,3290024,3290470,447,*,17.3834069158599,-8.04526980174509,3.73606903323804,-2.15340501745822,0.0312868616142835,0.800317952789978,Promoter (<=1kb),7,3290534,3299349,8816,1,50918,ENSMUST00000096744.7,-64,Myadm,chr7_3290024_3290470
ENSMUST00000233012,chr17,12307828,12308059,232,*,23.2176267184422,-8.02565025736852,3.7279092301616,-2.15285559863823,0.0313300289745368,0.800317952789978,Promoter (<=1kb),17,12272192,12308584,36393,2,26407,ENSMUST00000233012.1,525,Map3k4,chr17_12307828_12308059
ENSMUST00000107027,chr11,103175073,103175238,166,*,23.7274166951644,-8.02460653799749,3.72785944750898,-2.1526043701459,0.0313497847982042,0.800317952789978,Intron (ENSMUST00000042286.11/57778, intron 1 of 25),11,103171313,103198895,27583,1,57778,ENSMUST00000107027.8,3760,Fmnl1,chr11_103175073_103175238
ENSMUST00000210780,chr10,125390089,125390272,184,*,23.085530437638,-8.02669309796342,3.72995410914677,-2.15195492037824,0.0314009050312361,0.800317952789978,Promoter (<=1kb),10,125227485,125389465,161981,2,20503,ENSMUST00000210780.1,-624,Slc16a7,chr10_125390089_125390272
ENSMUST00000205254,chr6,94500418,94500636,219,*,8.73938978232071,-7.07767385133693,3.28900511614652,-2.1519193802986,0.0314037045651993,0.800317952789978,Promoter (<=1kb),6,94500549,94510857,10309,1,67582,ENSMUST00000205254.1,0,Slc25a26,chr6_94500418_94500636
ENSMUST00000026420,chr10,128629876,128630047,172,*,19.1661153435731,8.02728894583216,3.73065629446097,2.15170959537349,0.0314202339335492,0.800317952789978,Downstream (<1kb),10,128624537,128626747,2211,2,27370,ENSMUST00000026420.6,-3129,Rps26,chr10_128629876_128630047
ENSMUST00000071455,chr5,112280063,112280467,405,*,14.5567016968039,-8.03959941721457,3.73693922135935,-2.15138618558802,0.0314457306507188,0.800317952789978,Intron (ENSMUST00000031287.10/22022, intron 1 of 6),5,112276707,112315355,38649,1,22022,ENSMUST00000071455.5,3356,Tpst2,chr5_112280063_112280467
ENSMUST00000200337,chr5,24687727,24688001,275,*,19.1569040391423,-8.02617279273135,3.7320678143476,-2.15059671795765,0.0315080446097022,0.800317952789978,Promoter (1-2kb),5,24685987,24710376,24390,1,53312,ENSMUST00000200337.1,1740,Nub1,chr5_24687727_24688001
ENSMUST00000008537,chr16,8675674,8675831,158,*,24.0518053068998,8.01414930070119,3.72653960063038,2.15056061643502,0.0315108966920854,0.800317952789978,Distal Intergenic,16,8658580,8672155,13576,2,52502,ENSMUST00000008537.9,-3519,Carhsp1,chr16_8675674_8675831
ENSMUST00000127863,chr13,24599368,24600075,708,*,18.2404403051017,-8.02669444936778,3.73237644680573,-2.15055864909802,0.0315110521214551,0.800317952789978,Intron (ENSMUST00000238974.1/193385, intron 1 of 13),13,24598890,24604696,5807,2,76024,ENSMUST00000127863.1,4621,Gm11346,chr13_24599368_24600075
ENSMUST00000053306,chr6,112490999,112491157,159,*,9.73485827058187,-7.04115660963248,3.27644631310916,-2.14902242757972,0.031632622147774,0.800317952789978,Promoter (1-2kb),6,112473683,112489943,16261,2,18430,ENSMUST00000053306.7,-1056,Oxtr,chr6_112490999_112491157
ENSMUST00000145834,chr11,73024430,73024857,428,*,25.4565216330796,-8.01156739573482,3.72830852759842,-2.14884775131404,0.0316464707179785,0.800317952789978,Promoter (1-2kb),11,73026585,73040293,13709,1,55984,ENSMUST00000145834.1,-1728,Camkk1,chr11_73024430_73024857
ENSMUST00000201413,chr2,45049300,45049627,328,*,17.0043738011257,-6.97706998229284,3.2471889895395,-2.1486491869641,0.0316622194820431,0.800317952789978,Intron (ENSMUST00000176438.8/24136, intron 3 of 10),2,45002681,45054241,51561,2,24136,ENSMUST00000201413.3,4614,Zeb2,chr2_45049300_45049627
ENSMUST00000139403,chr11,75415062,75415497,436,*,15.6461053877036,-8.02773765436565,3.73656497343767,-2.14842715473513,0.03167983751656,0.800317952789978,Promoter (<=1kb),11,75413973,75415195,1223,2,20317,ENSMUST00000139403.1,0,Serpinf1,chr11_75415062_75415497
ENSMUST00000108925,chr2,178020724,178020989,266,*,26.8841964431174,-8.00523282835783,3.72661819049367,-2.14812261926339,0.031704015773081,0.800317952789978,Promoter (2-3kb),2,178023284,178032287,9004,1,626848,ENSMUST00000108925.9,-2295,Zfp971,chr2_178020724_178020989
ENSMUST00000094216,chr7,83883777,83883940,164,*,17.0490465031429,7.73900634906908,3.60362348227001,2.14756241520385,0.0317485338827202,0.800317952789978,Promoter (<=1kb),7,83879873,83884305,4433,2,80889,ENSMUST00000094216.4,365,Tlnrd1,chr7_83883777_83883940
ENSMUST00000159222,chr17,84776445,84776621,177,*,19.9213555660857,8.00825242905291,3.72900451002799,2.14755772150912,0.0317489071060069,0.800317952789978,Promoter (<=1kb),17,84770437,84777543,7107,2,72416,ENSMUST00000159222.1,922,Lrpprc,chr17_84776445_84776621
ENSMUST00000062058,chr3,96600975,96601130,156,*,20.709296737299,-8.00787677242819,3.72929959788898,-2.14728706080926,0.0317704352952024,0.800317952789978,Promoter (<=1kb),3,96601149,96626171,25023,1,280411,ENSMUST00000062058.4,-19,Lix1l,chr3_96600975_96601130
ENSMUST00000110888,chr14,76414480,76414853,374,*,17.6741655911736,-8.03804681164687,3.74437798300294,-2.14669748837708,0.0318173728627682,0.800317952789978,Promoter (<=1kb),14,76414961,76507762,92802,1,21807,ENSMUST00000110888.7,-108,Tsc22d1,chr14_76414480_76414853
ENSMUST00000117388,chr5,74704488,74704713,226,*,21.0587794466494,-8.00523396782828,3.73005418242143,-2.14614415135159,0.0318614796991592,0.800317952789978,Promoter (1-2kb),5,74597104,74702912,105809,2,16924,ENSMUST00000117388.7,-1576,Lnx1,chr5_74704488_74704713
ENSMUST00000217212,chr9,51077049,51077276,228,*,21.0099001898699,-8.01314764947669,3.73374398791296,-2.14614276592536,0.0318615901980955,0.800317952789978,Promoter (<=1kb),9,51054640,51077066,22427,2,244864,ENSMUST00000217212.1,0,Layn,chr9_51077049_51077276
ENSMUST00000129003,chr2,178416537,178416755,219,*,13.7857275301369,-8.05545744926157,3.75384180044486,-2.14592353047668,0.0318790801366949,0.800317952789978,Promoter (1-2kb),2,178414582,178420290,5709,1,71532,ENSMUST00000129003.1,1955,Fam217b,chr2_178416537_178416755
ENSMUST00000011623,chr17,57078458,57078628,171,*,30.458915824921,-7.9941502698638,3.72614789146285,-2.14541947950578,0.0319193230120156,0.800317952789978,Promoter (<=1kb),17,57066055,57078510,12456,2,70785,ENSMUST00000011623.8,0,Dennd1c,chr17_57078458_57078628
ENSMUST00000014118,chr8,3664492,3664686,195,*,18.2582120904437,-8.00946073786016,3.73399158105573,-2.14501306818576,0.0319518021505381,0.800317952789978,Promoter (1-2kb),8,3665754,3669259,3506,1,69189,ENSMUST00000014118.3,-1068,Mcemp1,chr8_3664492_3664686
ENSMUST00000155128,chr7,80864827,80865173,347,*,16.146220074436,-8.01051620506805,3.73482645524349,-2.1448161784925,0.0319675471515949,0.800317952789978,Promoter (1-2kb),7,80862896,80875098,12203,1,22691,ENSMUST00000155128.2,1931,Zscan2,chr7_80864827_80865173
ENSMUST00000151240,chr2,175206831,175206996,166,*,17.5332124179137,-7.60122969544733,3.5443764796415,-2.14458868551575,0.0319857477370364,0.800317952789978,Promoter (<=1kb),2,175197674,175206876,9203,2,665001,ENSMUST00000151240.1,0,Gm14391,chr2_175206831_175206996
ENSMUST00000226662,chr14,103037049,103037339,291,*,16.089029026468,-8.00735016091624,3.73438656928757,-2.14422101524531,0.0320151819916417,0.800317952789978,Distal Intergenic,14,102987412,103033803,46392,2,71264,ENSMUST00000226662.1,-3246,4933432I03Rik,chr14_103037049_103037339
ENSMUST00000147313,chr18,88924560,88924793,234,*,21.4469208215438,-7.99308536291741,3.72900430382709,-2.14349051694954,0.032073731743541,0.800317952789978,Promoter (2-3kb),18,88870765,88927481,56717,2,54607,ENSMUST00000147313.1,2688,Socs6,chr18_88924560_88924793
ENSMUST00000152587,chr5,134214488,134214676,189,*,22.3374704663213,-7.99521746397241,3.7301232906103,-2.14341908861256,0.0320794616778684,0.800317952789978,Promoter (<=1kb),5,134214110,134216868,2759,1,114674,ENSMUST00000152587.1,378,Gtf2ird2,chr5_134214488_134214676
ENSMUST00000153159,chr11,21314303,21314461,159,*,20.7900424441697,7.99068603871399,3.72894559061043,2.14288083441998,0.0321226682984383,0.800317952789978,Promoter (<=1kb),11,21314081,21320537,6457,1,245944,ENSMUST00000153159.1,222,Vps54,chr11_21314303_21314461
ENSMUST00000138241,chr2,17365701,17365967,267,*,17.9250224666865,-8.00946075911609,3.73790665804944,-2.14276639088031,0.032131861311355,0.800317952789978,Intron (ENSMUST00000028080.11/74103, intron 5 of 6),2,17348694,17361086,12393,2,74103,ENSMUST00000138241.1,-4615,Nebl,chr2_17365701_17365967
ENSMUST00000047226,chr17,56627155,56627423,269,*,19.130125439457,-7.80256626053727,3.64154286312956,-2.1426539666848,0.0321408943098449,0.800317952789978,Promoter (<=1kb),17,56614297,56626887,12591,2,74142,ENSMUST00000047226.9,-268,Lonp1,chr17_56627155_56627423
ENSMUST00000071233,chr18,82912945,82913550,606,*,15.2719635152517,-8.00576489536416,3.73638691975701,-2.14264878538993,0.0321413106661793,0.800317952789978,Promoter (1-2kb),18,82914632,83005314,90683,1,329003,ENSMUST00000071233.6,-1082,Zfp516,chr18_82912945_82913550
ENSMUST00000204053,chr6,73210330,73210695,366,*,26.9167826143037,-7.99993268694136,3.73386789746789,-2.14253233017871,0.0321506699450731,0.800317952789978,Promoter (1-2kb),6,73017742,73212663,194922,2,330355,ENSMUST00000204053.1,1968,Dnah6,chr6_73210330_73210695
ENSMUST00000080882,chr7,25006590,25006910,321,*,14.3852437538474,-8.01051713552036,3.73901239602137,-2.14241523885939,0.0321600827014253,0.800317952789978,Promoter (<=1kb),7,24978167,25005958,27792,2,232975,ENSMUST00000080882.10,-632,Atp1a3,chr7_25006590_25006910
ENSMUST00000150508,chr2,93461981,93462142,162,*,19.5204981377288,-7.99575078450067,3.73277738526764,-2.14203794098677,0.0321904290523115,0.800317952789978,Promoter (<=1kb),2,93421827,93461912,40086,2,12521,ENSMUST00000150508.7,-69,Cd82,chr2_93461981_93462142
ENSMUST00000032419,chr6,142752561,142752770,210,*,19.2043655108006,-7.99681551872005,3.73357037238724,-2.14186816401344,0.0322040923449333,0.800317952789978,Distal Intergenic,6,142756686,142775714,19029,1,12764,ENSMUST00000032419.8,-3916,Cmas,chr6_142752561_142752770
ENSMUST00000022722,chr14,103048706,103049070,365,*,15.8790785910809,-8.0099889850066,3.7409308340802,-2.14117537593449,0.0322598979951981,0.800317952789978,Promoter (1-2kb),14,103046977,103056573,9597,1,16365,ENSMUST00000022722.6,1729,Acod1,chr14_103048706_103049070
ENSMUST00000021790,chr13,41016430,41016635,206,*,14.0367494923746,-6.98028293793788,3.26015909814276,-2.14108659356974,0.0322670556024089,0.800317952789978,Promoter (<=1kb),13,41016292,41022586,6295,1,66154,ENSMUST00000021790.6,138,Tmem14c,chr13_41016430_41016635
ENSMUST00000143157,chr8,78254540,78254761,222,*,30.9322354607638,-7.97490149167528,3.72478632878697,-2.14103596494686,0.0322711378757837,0.800317952789978,Intron (ENSMUST00000049395.14/73301, intron 7 of 13),8,78251491,78276829,25339,1,73301,ENSMUST00000143157.1,3049,Ttc29,chr8_78254540_78254761
ENSMUST00000150886,chr7,44373880,44374050,171,*,19.3913559422683,-7.99361920894864,3.73382196363826,-2.14086779894551,0.0322847005674867,0.800317952789978,Promoter (<=1kb),7,44360237,44373600,13364,2,69349,ENSMUST00000150886.1,-280,1700008O03Rik,chr7_44373880_44374050
ENSMUST00000007814,chr17,57029772,57029928,157,*,21.8272077968209,7.9826895724849,3.72874723660113,2.14085028186608,0.0322861136115737,0.800317952789978,Promoter (1-2kb),17,57021051,57031488,10438,2,16549,ENSMUST00000007814.9,1560,Khsrp,chr17_57029772_57029928
ENSMUST00000135514,chr9,120114782,120114959,178,*,18.0563053221292,7.98496267125496,3.73092710640301,2.1402087051101,0.0323379039844527,0.800317952789978,Promoter (<=1kb),9,120114850,120122195,7346,1,208638,ENSMUST00000135514.1,0,Slc25a38,chr9_120114782_120114959
ENSMUST00000016901,chr15,83592374,83592529,156,*,18.3532119157051,7.98469269776882,3.73105992482849,2.14006015948293,0.0323499052621781,0.800317952789978,Promoter (2-3kb),15,83575090,83595157,20068,2,223723,ENSMUST00000016901.4,2628,Ttll12,chr15_83592374_83592529
ENSMUST00000127113,chr14,103087039,103087205,167,*,29.616808942439,7.97088396176219,3.72464378958501,2.14003926605027,0.032351593587567,0.800317952789978,Promoter (2-3kb),14,103083105,103089817,6713,2,50789,ENSMUST00000127113.1,2612,Fbxl3,chr14_103087039_103087205
ENSMUST00000167567,chr5,5420227,5420398,172,*,23.6456816850422,-7.97652239726155,3.72763360294412,-2.13983541487598,0.0323680700514757,0.800317952789978,Promoter (<=1kb),5,5227215,5420312,193098,2,18647,ENSMUST00000167567.1,0,Cdk14,chr5_5420227_5420398
