Gene;seqnames;start;end;width;strand;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;annotation;geneChr;geneStart;geneEnd;geneLength;geneStrand;geneId;transcriptId;distanceToTSS;gene_symbol;Peak
ENSMUST00000133750;chr7;27449615;27449780;166;*;17,9297172861084;8,17561147767993;3,73039706827845;2,19161963942163;0,028406982641714;0,850431579053377;Promoter (1-2kb);7;27448054;27459763;11710;1;233016;ENSMUST00000133750.7;1561;Blvrb;chr7_27449615_27449780
ENSMUST00000009885;chr9;113928712;113928878;167;*;15,5438583380216;-8,18983759698593;3,73709732062195;-2,19149700806372;0,0284158460154193;0,850431579053377;Promoter (2-3kb);9;113930934;113977199;46266;1;22221;ENSMUST00000009885.13;-2056;Ubp1;chr9_113928712_113928878
ENSMUST00000123105;chr11;87592285;87592441;157;*;24,4522242360043;8,17580359614855;3,73098486319561;2,19132585521827;0,0284282203385555;0,850431579053377;Promoter (<=1kb);11;87592464;87597731;5268;1;170749;ENSMUST00000123105.7;-23;Mtmr4;chr11_87592285_87592441
ENSMUST00000101121;chr5;74944137;74944365;229;*;21,28458292487;-8,17233176950776;3,72965629764078;-2,19117557150701;0,0284390896540004;0,850431579053377;Distal Intergenic;5;74949190;74966368;17179;1;619945;ENSMUST00000101121.2;-4825;Gm6116;chr5_74944137_74944365
ENSMUST00000021796;chr13;42301301;42301686;386;*;17,1949887568095;-8,20318003009836;3,74379900674948;-2,19113793644085;0,0284418121821455;0,850431579053377;Promoter (<=1kb);13;42301476;42307990;6515;1;13614;ENSMUST00000021796.8;0;Edn1;chr13_42301301_42301686
ENSMUST00000162473;chr2;174774572;174774742;171;*;20,6938728214276;-8,17182670920746;3,72985967359557;-2,19092068451193;0,0284575326190267;0,850431579053377;Intron (ENSMUST00000029030.8/13616, intron 2 of 4);2;174769922;174782540;12619;1;13616;ENSMUST00000162473.1;4650;Edn3;chr2_174774572_174774742
ENSMUST00000148806;chr8;54724400;54724620;221;*;27,8804955320618;-7,76948743920248;3,54685487151748;-2,19052871364833;0,0284859147236482;0,850431579053377;Promoter (<=1kb);8;54687672;54724474;36803;2;244484;ENSMUST00000148806.1;0;Wdr17;chr8_54724400_54724620
ENSMUST00000052211;chr17;56507090;56507449;360;*;20,2671879819365;-8,17334193873728;3,7315619067386;-2,19032730610138;0,0285005078653598;0,850431579053377;Distal Intergenic;17;56511248;56512431;1184;2;20834;ENSMUST00000052211.3;4982;Znrf4;chr17_56507090_56507449
ENSMUST00000136944;chr10;75036976;75037348;373;*;19,2698041211757;-8,17233232351056;3,73205746296027;-2,18976594133904;0,0285412159814317;0,850431579053377;Promoter (<=1kb);10;75037058;75048788;11731;1;76877;ENSMUST00000136944.7;0;Rab36;chr10_75036976_75037348
ENSMUST00000086278;chr9;22307507;22307810;304;*;23,6169154547676;-8,16676405759671;3,7295913248876;-2,1897208959866;0,0285444846748608;0,850431579053377;Promoter (<=1kb);9;22276748;22307638;30891;2;235050;ENSMUST00000086278.6;0;Zfp810;chr9_22307507_22307810
ENSMUST00000161047;chr5;138227489;138227660;172;*;18,9180245145208;-8,16980458798014;3,73113272246761;-2,18963119129597;0,0285509950112049;0,850431579053377;Promoter (1-2kb);5;138225904;138251876;25973;1;381680;ENSMUST00000161047.7;1585;Nxpe5;chr5_138227489_138227660
ENSMUST00000089450;chr15;77755272;77755441;170;*;31,2928254715935;8,15136399889385;3,72316335804765;2,18936512180552;0,0285703125820211;0,850431579053377;Promoter (<=1kb);15;77747798;77755273;7476;2;239552;ENSMUST00000089450.4;0;Apol8;chr15_77755272_77755441
ENSMUST00000185524;chr9;99563808;99563990;183;*;17,5399928724984;-8,1718277421314;3,73256394157438;-2,18933362429809;0,0285726001556894;0,850431579053377;Intron (ENSMUST00000035043.11/74125, intron 1 of 21);9;99518804;99568649;49846;2;74125;ENSMUST00000185524.6;4659;Armc8;chr9_99563808_99563990
ENSMUST00000042497;chr19;4012947;4013353;407;*;13,3745159956462;7,12705028348914;3,25643350189778;2,18860611750114;0,028625480807676;0,850431579053377;Promoter (<=1kb);19;4007497;4012806;5310;2;17995;ENSMUST00000042497.13;-141;Ndufv1;chr19_4012947_4013353
ENSMUST00000163889;chr14;55724335;55724861;527;*;17,2936263825518;-8,17283807564145;3,73456136710381;-2,18843319797408;0,0286380622869116;0,850431579053377;Promoter (2-3kb);14;55716325;55722263;5939;2;56187;ENSMUST00000163889.2;-2072;Rabggta;chr14_55724335_55724861
ENSMUST00000103116;chr2;158666438;158666667;230;*;26,2803050347882;-8,15818730334248;3,72803601488164;-2,18833382262845;0,0286452949080423;0,850431579053377;Promoter (<=1kb);2;158666733;158766334;99602;1;228852;ENSMUST00000103116.9;-66;Ppp1r16b;chr2_158666438_158666667
ENSMUST00000016086;chr5;134188669;134188830;162;*;24,7805671904643;-8,15920741582458;3,72864627776327;-2,18824924865737;0,0286514515117224;0,850431579053377;Intron (ENSMUST00000123941.7/114674, intron 1 of 18);5;134184027;134218146;34120;1;114674;ENSMUST00000016086.9;4642;Gtf2ird2;chr5_134188669_134188830
ENSMUST00000181663;chr8;121578763;121579495;733;*;14,7474931215762;-7,10807929200994;3,24849741108603;-2,18811296193509;0,0286613749681818;0,850431579053377;Promoter (<=1kb);8;121564331;121578790;14460;2;76454;ENSMUST00000181663.1;0;Fbxo31;chr8_121578763_121579495
ENSMUST00000153336;chr3;138743000;138743258;259;*;16,2591744427893;-8,17283853733858;3,73596402775579;-2,18761167843686;0,0286979004345763;0,850431579053377;Promoter (<=1kb);3;138742769;138894484;151716;1;56224;ENSMUST00000153336.5;231;Tspan5;chr3_138743000_138743258
ENSMUST00000181517;chr6;129232951;129233167;217;*;20,6144313944561;-8,15614677491419;3,72951575980091;-2,18691843665774;0,0287484787701105;0,850431579053377;Promoter (<=1kb);6;129212736;129233974;21239;2;76432;ENSMUST00000181517.7;807;2310001H17Rik;chr6_129232951_129233167
ENSMUST00000018549;chr11;84822572;84822775;204;*;22,0721688796634;8,15131056006126;3,72805067683011;2,18648062128602;0,028780460940056;0,850431579053377;Intron (ENSMUST00000047560.7/192970, intron 3 of 6);11;84813061;84819515;6455;2;217038;ENSMUST00000018549.7;-3057;Mrm1;chr11_84822572_84822775
ENSMUST00000051241;chr7;28383007;28383430;424;*;20,05346526365;-8,15971819269244;3,73192389569636;-2,18646425295602;0,0287816572313212;0,850431579053377;Promoter (2-3kb);7;28376784;28380253;3470;2;22695;ENSMUST00000051241.6;-2754;Zfp36;chr7_28383007_28383430
ENSMUST00000133074;chr7;67373909;67374406;498;*;9,35660240758601;-7,16479617958971;3,27714084384064;-2,18629485914708;0,0287940400151236;0,850431579053377;Promoter (1-2kb);7;67251809;67372858;121050;2;17258;ENSMUST00000133074.1;-1051;Mef2a;chr7_67373909_67374406
ENSMUST00000217657;chr9;57261034;57261254;221;*;15,715046307367;7,80790778868264;3,57132607237133;2,18627692640181;0,0287953511774702;0,850431579053377;Promoter (<=1kb);9;57258774;57261509;2736;2;74211;ENSMUST00000217657.1;255;1700017B05Rik;chr9_57261034_57261254
ENSMUST00000032754;chr7;80186093;80186308;216;*;30,7397668033829;8,13902286679946;3,72386789224559;2,18563684381709;0,0288421848370747;0,850431579053377;Promoter (<=1kb);7;80186841;80226527;39687;1;20352;ENSMUST00000032754.8;-533;Sema4b;chr7_80186093_80186308
ENSMUST00000027830;chr1;172475068;172475544;477;*;14,0254762244802;-8,17283991809277;3,73999255218764;-2,18525566670239;0,0288701060058336;0,850431579053377;Promoter (<=1kb);1;172475358;172478575;3218;1;98365;ENSMUST00000027830.4;0;Slamf9;chr1_172475068_172475544
ENSMUST00000004140;chr3;108017887;108018772;886;*;16,0185408451746;-7,7688232987774;3,5551172942104;-2,18525090900071;0,0288704546537829;0,850431579053377;Promoter (<=1kb);3;108012255;108017973;5719;2;14862;ENSMUST00000004140.10;0;Gstm1;chr3_108017887_108018772
ENSMUST00000102838;chr11;30198191;30198431;241;*;27,5767102393283;-8,14132560380064;3,72557971635869;-2,18525067872063;0,0288704715289715;0,850431579053377;Promoter (<=1kb);11;30106785;30198257;91473;2;20742;ENSMUST00000102838.9;0;Sptbn1;chr11_30198191_30198431
ENSMUST00000036977;chr7;140134081;140134303;223;*;18,5596304264164;-8,16022810031143;3,73612729985145;-2,18414080822029;0,0289519028286775;0,850431579053377;3' UTR;7;140137564;140150786;13223;1;212508;ENSMUST00000036977.8;-3261;Mtg1;chr7_140134081_140134303
ENSMUST00000110087;chr13;49307570;49307738;169;*;18,3184030323244;-8,15716865490831;3,73502802829504;-2,18396450926551;0,0289648560797523;0,850431579053377;Promoter (1-2kb);13;49261554;49309240;47687;2;30938;ENSMUST00000110087.8;1502;Fgd3;chr13_49307570_49307738
ENSMUST00000085635;chr1;191026446;191026741;296;*;13,1079347912033;-7,11540265252745;3,25802532751499;-2,18396173671081;0,0289650598280983;0,850431579053377;Promoter (<=1kb);1;191005847;191026158;20312;2;226844;ENSMUST00000085635.5;-288;Flvcr1;chr1_191026446_191026741
ENSMUST00000099270;chr2;148408152;148408409;258;*;16,7763461263506;-8,15716929269588;3,73547659133981;-2,18370242544343;0,028984121441123;0,850431579053377;Promoter (<=1kb);2;148404466;148408188;3723;2;21824;ENSMUST00000099270.4;0;Thbd;chr2_148408152_148408409
ENSMUST00000217056;chr9;114775438;114775643;206;*;22,1156479385288;-8,1408105042704;3,72838481903668;-2,18346841847022;0,0290013322381913;0,850431579053377;Promoter (<=1kb);9;114763292;114775451;12160;2;102545;ENSMUST00000217056.1;0;Cmtm7;chr9_114775438_114775643
ENSMUST00000124858;chr16;30565626;30565903;278;*;22,8589584243224;8,13909440389053;3,72787442959723;2,18330701787342;0,0290132080907405;0,850431579053377;Promoter (2-3kb);16;30565030;30568109;3080;2;224092;ENSMUST00000124858.1;2206;Lsg1;chr16_30565626_30565903
ENSMUST00000171564;chr10;127312152;127312336;185;*;13,9631656259988;7,10172714792789;3,25280431798478;2,18326294903828;0,0290164514021077;0,850431579053377;Promoter (<=1kb);10;127296222;127311786;15565;2;216443;ENSMUST00000171564.7;-366;Mars1;chr10_127312152_127312336
ENSMUST00000140512;chr19;47133196;47133449;254;*;22,2833911990597;-8,14338938189663;3,72996399556047;-2,18323538553969;0,0290184801373523;0,850431579053377;Intron (ENSMUST00000140512.7/72691, intron 2 of 4);19;47105353;47138294;32942;2;72691;ENSMUST00000140512.7;4845;Calhm2;chr19_47133196_47133449
ENSMUST00000189648;chr1;156938706;156939017;312;*;18,8630760775374;-8,15614715002751;3,73597834015224;-2,18313555578461;0,0290258288528468;0,850431579053377;Promoter (<=1kb);1;156900598;156938781;38184;2;78255;ENSMUST00000189648.1;0;Ralgps2;chr1_156938706_156939017
ENSMUST00000126688;chr2;180276892;180277062;171;*;21,9257085853144;-8,14132665163302;3,73054066452334;-2,18234496920388;0,0290840824821312;0,850431579053377;Downstream (<1kb);2;180262132;180273496;11365;2;252966;ENSMUST00000126688.7;-3396;Cables2;chr2_180276892_180277062
ENSMUST00000207373;chr7;83898411;83898583;173;*;29,6791706677974;8,12668368786196;3,72407214721819;2,18220361115518;0,0290945089142927;0,850431579053377;3' UTR;7;83895053;83897854;2802;1;67943;ENSMUST00000207373.1;3358;Mesd;chr7_83898411_83898583
ENSMUST00000139600;chr4;3660082;3660258;177;*;10,5999721288736;-7,72698520895496;3,54122111504886;-2,18201150335351;0,0291086837553821;0,850431579053377;Intron (ENSMUST00000139600.1/70143, intron 3 of 3);4;3656508;3663108;6601;1;70143;ENSMUST00000139600.1;3574;2210414B05Rik;chr4_3660082_3660258
ENSMUST00000153679;chr7;142387386;142387741;356;*;12,4654871148464;7,10180124589016;3,25543100980383;2,18152411293708;0,0291446729512491;0,850431579053377;Promoter (<=1kb);7;142383194;142387819;4626;2;13033;ENSMUST00000153679.1;78;Ctsd;chr7_142387386_142387741
ENSMUST00000221967;chr13;32851147;32851308;162;*;18,8729333137771;-7,74534452150632;3,55057463646744;-2,18143408167089;0,0291513251014088;0,850431579053377;Promoter (<=1kb);13;32847304;32851164;3861;2;66222;ENSMUST00000221967.1;0;Serpinb1a;chr13_32851147_32851308
ENSMUST00000016511;chr2;181206273;181206440;168;*;25,0981013348516;8,12666557600808;3,7254957794762;2,18136485908211;0,0291564406470085;0,850431579053377;Exon (ENSMUST00000016498.4/20811, exon 8 of 8);2;181193721;181202789;9069;2;20459;ENSMUST00000016511.5;-3484;Ptk6;chr2_181206273_181206440
ENSMUST00000141595;chr2;84682919;84683074;156;*;24,5993903783336;8,12670170784009;3,72567033091044;2,18127235800119;0,0291632776778013;0,850431579053377;Promoter (2-3kb);2;84685633;84687499;1867;1;381379;ENSMUST00000141595.1;-2559;Med19;chr2_84682919_84683074
ENSMUST00000236296;chr19;53193973;53194187;215;*;10,9773725171605;-7,10702964497329;3,25927131541274;-2,18055784781246;0,0292161357607228;0,850431579053377;Promoter (<=1kb);19;53194953;53247087;52135;1;27360;ENSMUST00000236296.1;-766;Add3;chr19_53193973_53194187
ENSMUST00000096744;chr7;3290024;3290470;447;*;17,3834069158599;-8,14545081485226;3,73606903323804;-2,18021956831794;0,0292411897650159;0,850431579053377;Promoter (<=1kb);7;3290534;3299349;8816;1;50918;ENSMUST00000096744.7;-64;Myadm;chr7_3290024_3290470
ENSMUST00000233012;chr17;12307828;12308059;232;*;23,2176267184422;-8,12583127354196;3,7279092301616;-2,17972884312683;0,0292775672193047;0,850431579053377;Promoter (<=1kb);17;12272192;12308584;36393;2;26407;ENSMUST00000233012.1;525;Map3k4;chr17_12307828_12308059
ENSMUST00000107027;chr11;103175073;103175238;166;*;23,7274166951644;-8,12478755419035;3,72785944750898;-2,1794779735109;0,0292961792185625;0,850431579053377;Intron (ENSMUST00000042286.11/57778, intron 1 of 25);11;103171313;103198895;27583;1;57778;ENSMUST00000107027.8;3760;Fmnl1;chr11_103175073_103175238
ENSMUST00000125858;chr3;133339315;133339680;366;*;88,2582657547635;-7,31930651153163;3,35839878242177;-2,17940363420856;0,0293016964010969;0,850431579053377;Promoter (<=1kb);3;133339109;133378082;38974;1;74776;ENSMUST00000125858.4;206;Ppa2;chr3_133339315_133339680
ENSMUST00000210780;chr10;125390089;125390272;184;*;23,085530437638;-8,12687411337211;3,72995410914677;-2,178813431898;0,0293455307214272;0,850431579053377;Promoter (<=1kb);10;125227485;125389465;161981;2;20503;ENSMUST00000210780.1;-624;Slc16a7;chr10_125390089_125390272
ENSMUST00000071455;chr5;112280063;112280467;405;*;14,5567016968039;-8,13978043000045;3,73693922135935;-2,17819449229348;0,0293915599523351;0,850431579053377;Intron (ENSMUST00000031287.10/22022, intron 1 of 6);5;112276707;112315355;38649;1;22022;ENSMUST00000071455.5;3356;Tpst2;chr5_112280063_112280467
ENSMUST00000200337;chr5;24687727;24688001;275;*;19,1569040391423;-8,12635380735038;3,7320678143476;-2,17744001759811;0,0294477526311117;0,850431579053377;Promoter (1-2kb);5;24685987;24710376;24390;1;53312;ENSMUST00000200337.1;1740;Nub1;chr5_24687727_24688001
ENSMUST00000127863;chr13;24599368;24600075;708;*;18,2404403051017;-8,12687546387101;3,73237644680573;-2,17739972901882;0,02945075589011;0,850431579053377;Intron (ENSMUST00000238974.1/193385, intron 1 of 13);13;24598890;24604696;5807;2;76024;ENSMUST00000127863.1;4621;Gm11346;chr13_24599368_24600075
ENSMUST00000212459;chr8;73353544;73353782;239;*;69,5959738889763;-5,59035430532065;2,56746141589136;-2,17738590762028;0,0294517862487283;0,850431579053377;Promoter (<=1kb);8;72814599;73353540;538942;2;16795;ENSMUST00000212459.1;-4;Large1;chr8_73353544_73353782
ENSMUST00000173672;chr19;5847601;5847761;161;*;16,7028267956976;8,12662922157461;3,73259429612748;2,17720667633391;0,0294651504041627;0,850431579053377;Promoter (2-3kb);19;5824708;5845478;20771;2;66961;ENSMUST00000173672.1;-2123;Neat1;chr19_5847601_5847761
ENSMUST00000111093;chr5;136965287;136965478;192;*;20,8144189757522;8,11418326707386;3,72816017558864;2,1764577928288;0,0295210464076413;0,850431579053377;Promoter (1-2kb);5;136966616;136975858;9243;1;60363;ENSMUST00000111093.7;-1138;Cldn15;chr5_136965287_136965478
ENSMUST00000145834;chr11;73024430;73024857;428;*;25,4565216330796;-8,11174841177033;3,72830852759842;-2,17571811767292;0,0295763446126745;0,850431579053377;Promoter (1-2kb);11;73026585;73040293;13709;1;55984;ENSMUST00000145834.1;-1728;Camkk1;chr11_73024430_73024857
ENSMUST00000139403;chr11;75415062;75415497;436;*;15,6461053877036;-8,127918667301;3,73656497343767;-2,17523814655449;0,0296122749526659;0,850431579053377;Promoter (<=1kb);11;75413973;75415195;1223;2;20317;ENSMUST00000139403.1;0;Serpinf1;chr11_75415062_75415497
ENSMUST00000108925;chr2;178020724;178020989;266;*;26,8841964431174;-8,10541384502966;3,72661819049367;-2,17500517378088;0,0296297286783624;0,850431579053377;Promoter (2-3kb);2;178023284;178032287;9004;1;626848;ENSMUST00000108925.9;-2295;Zfp971;chr2_178020724_178020989
ENSMUST00000132677;chr5;139806027;139806184;158;*;24,2570312033627;8,1016840844503;3,72598222298197;2,17437539945276;0,0296769540523918;0,850431579053377;Promoter (1-2kb);5;139807267;139807980;714;2;231832;ENSMUST00000132677.1;1796;Tmem184a;chr5_139806027_139806184
ENSMUST00000062058;chr3;96600975;96601130;156;*;20,709296737299;-8,10805778809645;3,72929959788898;-2,17415028620552;0,0296938504898264;0,850431579053377;Promoter (<=1kb);3;96601149;96626171;25023;1;280411;ENSMUST00000062058.4;-19;Lix1l;chr3_96600975_96601130
ENSMUST00000110888;chr14;76414480;76414853;374;*;17,6741655911736;-8,13822782164628;3,74437798300294;-2,17345253566509;0,0297462744678628;0,850431579053377;Promoter (<=1kb);14;76414961;76507762;92802;1;21807;ENSMUST00000110888.7;-108;Tsc22d1;chr14_76414480_76414853
ENSMUST00000117388;chr5;74704488;74704713;226;*;21,0587794466494;-8,10541498321672;3,73005418242143;-2,17300194228143;0,0297801711015179;0,850431579053377;Promoter (1-2kb);5;74597104;74702912;105809;2;16924;ENSMUST00000117388.7;-1576;Lnx1;chr5_74704488_74704713
ENSMUST00000007814;chr17;57029772;57029928;157;*;21,8272077968209;8,10159209282671;3,72833911721411;2,17297618004244;0,0297821101119032;0,850431579053377;Promoter (1-2kb);17;57021051;57031488;10438;2;16549;ENSMUST00000007814.9;1560;Khsrp;chr17_57029772_57029928
ENSMUST00000217212;chr9;51077049;51077276;228;*;21,0099001898699;-8,11332866347925;3,73374398791296;-2,17297401475411;0,029782273088574;0,850431579053377;Promoter (<=1kb);9;51054640;51077066;22427;2;244864;ENSMUST00000217212.1;0;Layn;chr9_51077049_51077276
ENSMUST00000138140;chr6;108065472;108065892;421;*;9,19428037548713;-7,10387788429488;3,2693008576055;-2,17290429780082;0,0297875209459804;0,850431579053377;Promoter (<=1kb);6;108065062;108077122;12061;1;74729;ENSMUST00000138140.2;410;Setmar;chr6_108065472_108065892
ENSMUST00000050104;chr6;135065275;135065887;613;*;9,72608814821672;-7,11644680884024;3,27524660016443;-2,17279725089493;0,0297955803170024;0,850431579053377;Promoter (<=1kb);6;135065651;135084709;19059;1;232431;ENSMUST00000050104.7;0;Gprc5a;chr6_135065275_135065887
ENSMUST00000129003;chr2;178416537;178416755;219;*;13,7857275301369;-8,1556384556928;3,75384180044486;-2,1726111246154;0,0298095978972604;0,850431579053377;Promoter (1-2kb);2;178414582;178420290;5709;1;71532;ENSMUST00000129003.1;1955;Fam217b;chr2_178416537_178416755
ENSMUST00000044125;chr5;101665170;101665558;389;*;13,7190922611518;-7,72698263608306;3,55684088093094;-2,17242853834402;0,0298233543805454;0,850431579053377;Promoter (<=1kb);5;101658139;101664996;6858;2;18096;ENSMUST00000044125.10;-174;Nkx6-1;chr5_101665170_101665558
ENSMUST00000011623;chr17;57078458;57078628;171;*;30,458915824921;-8,09433128672015;3,72614789146285;-2,17230542707804;0,0298326329561475;0,850431579053377;Promoter (<=1kb);17;57066055;57078510;12456;2;70785;ENSMUST00000011623.8;0;Dennd1c;chr17_57078458_57078628
ENSMUST00000014118;chr8;3664492;3664686;195;*;18,2582120904437;-8,10964175177307;3,73399158105573;-2,17184253786672;0,0298675419230993;0,850431579053377;Promoter (1-2kb);8;3665754;3669259;3506;1;69189;ENSMUST00000014118.3;-1068;Mcemp1;chr8_3664492_3664686
ENSMUST00000155128;chr7;80864827;80865173;347;*;16,146220074436;-8,11069721866776;3,73482645524349;-2,17163965069402;0,0298828538029582;0,850431579053377;Promoter (1-2kb);7;80862896;80875098;12203;1;22691;ENSMUST00000155128.2;1931;Zscan2;chr7_80864827_80865173
ENSMUST00000226662;chr14;103037049;103037339;291;*;16,089029026468;-8,10753117468307;3,73438656928757;-2,1710476471186;0,0299275708482425;0,850431579053377;Distal Intergenic;14;102987412;103033803;46392;2;71264;ENSMUST00000226662.1;-3246;4933432I03Rik;chr14_103037049_103037339
ENSMUST00000128251;chr1;152593553;152593714;162;*;24,2009126273362;8,0889457740868;3,72601358398702;2,17093834784983;0,0299358330660954;0,850431579053377;Promoter (<=1kb);1;152557543;152592759;35217;2;19731;ENSMUST00000128251.7;-794;Rgl1;chr1_152593553_152593714
ENSMUST00000132677;chr5;139803287;139803443;157;*;23,884130934624;8,08889012230083;3,72643509683109;2,17067784950274;0,0299555327240574;0,850431579053377;3' UTR;5;139807267;139807980;714;2;231832;ENSMUST00000132677.1;4537;Tmem184a;chr5_139803287_139803443
ENSMUST00000195533;chr1;138174960;138175403;444;*;12,6365014062232;-7,07939308918164;3,26166912821779;-2,17048168005008;0,0299703749947215;0,850431579053377;Promoter (<=1kb);1;138112252;138175234;62983;2;19264;ENSMUST00000195533.5;0;Ptprc;chr1_138174960_138175403
ENSMUST00000147313;chr18;88924560;88924793;234;*;21,4469208215438;-8,09326637870793;3,72900430382709;-2,1703558696357;0,0299798971950284;0,850431579053377;Promoter (2-3kb);18;88870765;88927481;56717;2;54607;ENSMUST00000147313.1;2688;Socs6;chr18_88924560_88924793
ENSMUST00000152587;chr5;134214488;134214676;189;*;22,3374704663213;-8,0953984793431;3,7301232906103;-2,17027638194194;0,0299859147126531;0,850431579053377;Promoter (<=1kb);5;134214110;134216868;2759;1;114674;ENSMUST00000152587.1;378;Gtf2ird2;chr5_134214488_134214676
ENSMUST00000031879;chr6;42644883;42645298;416;*;12,4641879207058;-7,72492242872062;3,55946634559412;-2,17024735696194;0,0299881122716445;0,850431579053377;Promoter (<=1kb);6;42623016;42645254;22239;2;232748;ENSMUST00000031879.4;0;Tcaf2;chr6_42644883_42645298
ENSMUST00000149967;chr19;10016290;10016507;218;*;17,1901176744711;8,10157355154717;3,73349864057838;2,16996826073361;0,0300092504611805;0,850431579053377;Promoter (1-2kb);19;10015044;10035461;20418;1;74760;ENSMUST00000149967.8;1246;Rab3il1;chr19_10016290_10016507
ENSMUST00000018698;chr11;69935557;69935730;174;*;20,0791793894503;7,79232074081216;3,59157952780754;2,16960829642799;0,03003653234692;0,850431579053377;Promoter (<=1kb);11;69935796;69941605;5810;1;53422;ENSMUST00000018698.11;-66;Ybx2;chr11_69935557_69935730
ENSMUST00000138241;chr2;17365701;17365967;267;*;17,9250224666865;-8,10964177156367;3,73790665804944;-2,16956775902893;0,0300396060330159;0,850431579053377;Intron (ENSMUST00000028080.11/74103, intron 5 of 6);2;17348694;17361086;12393;2;74103;ENSMUST00000138241.1;-4615;Nebl;chr2_17365701_17365967
ENSMUST00000071233;chr18;82912945;82913550;606;*;15,2719635152517;-8,10594590838369;3,73638691975701;-2,16946105488209;0,0300476980036489;0,850431579053377;Promoter (1-2kb);18;82914632;83005314;90683;1;329003;ENSMUST00000071233.6;-1082;Zfp516;chr18_82912945_82913550
ENSMUST00000204053;chr6;73210330;73210695;366;*;26,9167826143037;-8,10011370090819;3,73386789746789;-2,16936268859465;0,0300551593274548;0,850431579053377;Promoter (1-2kb);6;73017742;73212663;194922;2;330355;ENSMUST00000204053.1;1968;Dnah6;chr6_73210330_73210695
ENSMUST00000080882;chr7;25006590;25006910;321;*;14,3852437538474;-8,11069814755296;3,73901239602137;-2,1692086809296;0,0300668443843158;0,850431579053377;Promoter (<=1kb);7;24978167;25005958;27792;2;232975;ENSMUST00000080882.10;-632;Atp1a3;chr7_25006590_25006910
ENSMUST00000150508;chr2;93461981;93462142;162;*;19,5204981377288;-8,09593179887876;3,73277738526764;-2,16887613786759;0,0300920888143596;0,850431579053377;Promoter (<=1kb);2;93421827;93461912;40086;2;12521;ENSMUST00000150508.7;-69;Cd82;chr2_93461981_93462142
ENSMUST00000111955;chr14;33324506;33324907;402;*;16,4664759909224;-7,74737690704917;3,57226436624061;-2,16875799570298;0,0301010617563109;0,850431579053377;Intron (ENSMUST00000111956.8/239027, intron 4 of 10);14;33319703;33369934;50232;1;239027;ENSMUST00000111955.1;4803;Arhgap22;chr14_33324506_33324907
ENSMUST00000032419;chr6;142752561;142752770;210;*;19,2043655108006;-8,0969965328007;3,73357037238724;-2,16870066054855;0,0301054172116031;0,850431579053377;Distal Intergenic;6;142756686;142775714;19029;1;12764;ENSMUST00000032419.8;-3916;Cmas;chr6_142752561_142752770
ENSMUST00000238263;chr13;95679579;95679927;349;*;28,1709863838735;8,076131462329;3,72433932868565;2,16847358674461;0,0301226721552561;0,850431579053377;Promoter (2-3kb);13;95675293;95682324;7032;2;544963;ENSMUST00000238263.1;2397;Iqgap2;chr13_95679579_95679927
ENSMUST00000205839;chr7;127586254;127586421;168;*;26,0560285512499;8,076150146388;3,7252316343601;2,16795918726146;0,0301617919150886;0,850431579053377;Promoter (<=1kb);7;127583360;127586340;2981;2;233899;ENSMUST00000205839.1;0;Ccdc189;chr7_127586254_127586421
ENSMUST00000022722;chr14;103048706;103049070;365;*;15,8790785910809;-8,11016999632082;3,7409308340802;-2,16795507750009;0,0301621046355911;0,850431579053377;Promoter (1-2kb);14;103046977;103056573;9597;1;16365;ENSMUST00000022722.6;1729;Acod1;chr14_103048706_103049070
ENSMUST00000143157;chr8;78254540;78254761;222;*;30,9322354607638;-8,07508250905552;3,72478632878697;-2,16793174057994;0,0301638804444196;0,850431579053377;Intron (ENSMUST00000049395.14/73301, intron 7 of 13);8;78251491;78276829;25339;1;73301;ENSMUST00000143157.1;3049;Ttc29;chr8_78254540_78254761
ENSMUST00000164163;chr15;66827454;66827632;179;*;21,2453177280174;7,76059016613174;3,57993964089036;2,16779916551934;0,0301739703685889;0,850431579053377;Intron (ENSMUST00000065916.13/21819, intron 42 of 47);15;66780819;66831646;50828;2;20491;ENSMUST00000164163.7;4014;Sla;chr15_66827454_66827632
ENSMUST00000150886;chr7;44373880;44374050;171;*;19,3913559422683;-8,09380022293777;3,73382196363826;-2,16769848743702;0,0301816346387019;0,850431579053377;Promoter (<=1kb);7;44360237;44373600;13364;2;69349;ENSMUST00000150886.1;-280;1700008O03Rik;chr7_44373880_44374050
ENSMUST00000138092;chr7;141475330;141475507;178;*;18,8737747559653;8,08905687282622;3,73178395220872;2,16761124878052;0,0301882771651223;0,850431579053377;Promoter (<=1kb);7;141475510;141491803;16294;1;64540;ENSMUST00000138092.7;-3;Tspan4;chr7_141475330_141475507
ENSMUST00000037958;chr3;121953056;121953411;356;*;9,88041289541568;-7,07618223529427;3,26474417356108;-2,1674538215274;0,0302002671711565;0,850431579053377;Promoter (<=1kb);3;121953229;122016753;63525;1;214137;ENSMUST00000037958.13;0;Arhgap29;chr3_121953056_121953411
ENSMUST00000032888;chr7;118129898;118130080;183;*;19,1396820517194;7,86872049100784;3,63053621398697;2,16737143694997;0,0302065433927852;0,850431579053377;Promoter (<=1kb);7;118118891;118129662;10772;2;54208;ENSMUST00000032888.9;-236;Arl6ip1;chr7_118129898_118130080
